ph,turbidity,temperature,potability
4.55,130.57,18.98,False
6.9,60.9,27.39,True
5.6,140.25,19.01,False
7.04,78.76,26.11,True
7.27,40.41,26.79,True
7.33,1.2,25.87,True
5.19,125.26,15.64,False
6.91,5.87,28.14,True
5.74,107.83,16.73,False
6.31,145.03,19.88,False
7.63,70.0,27.73,True
5.73,102.98,18.39,False
7.33,40.78,29.63,True
6.82,96.38,27.87,True
4.58,135.87,16.38,False
4.85,133.67,15.14,False
6.51,9.56,28.85,True
7.38,69.95,26.97,True
7.84,33.34,25.36,True
5.43,137.22,19.58,False
4.7,139.03,19.89,False
6.46,104.2,15.05,False
5.45,132.61,17.63,False
7.29,95.53,26.14,True
7.51,88.98,25.16,True
7.62,66.92,28.84,True
6.5,127.31,19.29,False
5.96,119.31,15.99,False
7.2,42.34,28.58,True
7.68,40.2,28.58,True
4.9,106.35,18.09,False
7.27,69.57,25.78,True
6.87,94.37,29.71,True
5.04,113.61,15.89,False
5.76,121.28,17.49,False
5.73,100.29,18.65,False
5.13,126.75,18.17,False
7.34,83.13,29.21,True
6.17,117.56,18.51,False
7.65,30.76,27.19,True
6.29,100.3,15.34,False
7.35,53.47,25.15,True
6.93,68.51,29.56,True
5.53,107.76,15.25,False
7.06,84.29,27.21,True
5.49,126.31,15.29,False
6.62,49.98,28.85,True
6.29,125.8,15.77,False
7.35,27.81,28.12,True
7.36,93.61,28.73,True
6.62,35.17,26.05,True
6.06,112.74,16.08,False
4.58,142.8,19.38,False
6.8,29.5,25.98,True
7.57,3.36,29.61,True
7.95,67.08,27.44,True
6.78,61.11,27.49,True
7.63,62.66,26.58,True
5.02,146.05,18.72,False
5.32,135.96,17.42,False
7.39,14.6,28.4,True
6.96,9.21,27.65,True
7.43,61.46,25.5,True
7.6,20.19,29.62,True
6.96,27.93,26.65,True
7.25,57.18,29.37,True
7.47,55.3,27.17,True
6.38,128.76,17.92,False
6.93,26.9,27.54,True
6.34,140.51,15.15,False
6.86,89.29,27.21,True
6.7,5.84,27.63,True
7.21,49.96,28.65,True
7.14,90.07,25.31,True
4.68,139.0,19.32,False
4.55,136.27,15.51,False
5.9,111.86,18.44,False
7.61,31.59,26.03,True
7.38,62.02,27.55,True
6.11,130.22,17.05,False
4.83,143.66,17.97,False
7.62,94.09,25.48,True
5.4,145.35,17.82,False
6.16,108.18,17.96,False
5.36,111.78,17.37,False
6.1,113.45,17.21,False
6.73,70.14,27.02,True
7.17,47.05,29.54,True
5.72,129.38,15.25,False
5.79,136.53,18.49,False
5.33,102.7,17.13,False
7.54,72.24,26.04,True
4.93,107.69,17.34,False
7.6,52.56,29.88,True
7.24,60.2,27.87,True
4.76,149.61,15.49,False
7.87,76.76,25.07,True
6.68,67.9,26.28,True
6.58,20.12,27.52,True
6.53,26.52,28.8,True
7.61,47.52,25.8,True
6.95,17.04,25.76,True
7.99,68.62,27.5,True
7.21,26.19,27.68,True
6.17,107.95,16.28,False
6.77,19.6,29.95,True
6.97,7.67,25.7,True
6.04,121.44,18.32,False
5.95,125.26,19.29,False
7.46,20.05,25.36,True
7.55,6.72,25.6,True
7.64,41.25,28.06,True
7.3,87.02,26.5,True
4.56,129.44,18.21,False
5.77,141.82,19.0,False
5.06,120.64,15.28,False
4.89,111.47,19.18,False
5.04,110.73,17.74,False
6.08,116.88,15.83,False
4.69,125.79,16.84,False
4.72,121.68,17.5,False
6.57,50.15,25.23,True
4.98,132.06,17.38,False
6.62,27.24,27.3,True
5.41,106.84,17.69,False
7.73,23.73,27.85,True
7.22,62.86,29.09,True
5.91,137.21,16.75,False
7.54,10.69,25.96,True
6.94,49.82,26.46,True
7.71,8.3,27.09,True
5.07,103.25,16.1,False
6.23,101.94,15.54,False
7.46,59.63,25.89,True
7.16,65.8,26.91,True
4.86,128.04,17.6,False
4.82,117.64,15.44,False
7.68,75.93,29.89,True
4.94,143.53,16.61,False
7.4,84.12,26.46,True
6.63,51.07,29.05,True
7.38,57.02,29.81,True
7.39,76.5,25.68,True
6.76,38.31,28.72,True
7.05,20.05,28.69,True
4.7,124.89,19.39,False
5.93,111.54,15.61,False
4.71,136.22,15.5,False
7.11,28.85,26.24,True
7.18,62.32,29.46,True
7.31,90.95,28.01,True
7.75,85.81,28.87,True
5.78,120.8,15.25,False
5.85,104.08,17.93,False
4.53,105.64,18.8,False
6.85,95.31,29.09,True
6.02,120.33,17.56,False
6.88,35.58,28.75,True
7.38,15.57,25.67,True
7.0,53.81,28.57,True
5.9,135.21,16.55,False
7.55,42.32,29.5,True
5.77,104.61,16.49,False
6.37,148.97,16.83,False
4.66,125.31,16.07,False
6.98,65.74,25.87,True
4.6,137.69,16.68,False
5.94,133.88,19.48,False
7.83,7.42,29.09,True
5.86,108.77,18.98,False
7.12,62.29,29.23,True
6.52,47.63,25.28,True
6.35,140.55,17.37,False
6.25,101.01,17.98,False
4.94,125.66,17.93,False
5.71,105.24,15.51,False
4.66,111.77,15.79,False
6.61,93.42,27.7,True
7.32,94.99,28.5,True
5.45,139.58,18.09,False
7.2,69.23,27.1,True
6.54,40.88,29.06,True
4.82,144.92,16.47,False
5.31,118.75,16.64,False
6.63,6.48,28.49,True
7.26,83.73,28.46,True
7.94,96.16,26.94,True
6.67,71.42,28.46,True
7.45,89.11,25.09,True
7.91,94.18,25.25,True
6.87,10.06,29.72,True
6.26,101.0,17.28,False
6.45,121.84,16.61,False
7.14,87.35,28.31,True
7.62,83.26,26.45,True
5.47,143.71,15.47,False
7.58,0.54,27.53,True
6.55,24.52,29.11,True
6.87,43.59,28.71,True
7.26,54.26,27.8,True
6.59,90.5,28.68,True
7.86,77.19,29.72,True
7.52,98.45,28.2,True
6.67,74.81,27.38,True
7.54,86.69,27.38,True
7.44,72.0,26.52,True
6.65,40.54,27.53,True
4.79,103.91,15.5,False
7.92,68.07,29.2,True
7.46,77.64,25.83,True
7.78,82.6,28.15,True
7.59,48.61,26.69,True
6.7,26.29,27.49,True
7.31,32.34,29.46,True
7.1,74.66,28.19,True
7.03,41.81,28.52,True
6.7,12.97,29.71,True
7.46,58.33,27.61,True
7.31,44.08,29.37,True
6.92,46.76,28.12,True
5.49,134.82,17.52,False
7.69,46.69,29.07,True
6.56,33.74,29.0,True
7.49,17.41,25.87,True
6.35,136.74,15.77,False
7.06,45.71,25.17,True
7.68,9.34,29.69,True
6.95,11.86,27.84,True
4.54,109.7,17.0,False
6.79,5.56,25.69,True
7.62,9.77,28.32,True
6.28,137.22,17.84,False
5.3,138.0,15.43,False
4.77,106.66,19.57,False
4.93,138.75,19.36,False
6.59,38.7,26.72,True
5.06,136.02,18.23,False
7.71,8.62,29.29,True
6.74,55.82,29.23,True
7.73,94.11,25.7,True
5.91,102.34,15.17,False
7.58,70.01,29.04,True
4.88,105.44,18.77,False
7.61,56.44,25.19,True
6.17,113.62,16.1,False
6.53,43.61,28.92,True
5.1,109.0,16.13,False
6.73,41.83,26.59,True
4.75,115.06,16.6,False
5.71,114.49,15.99,False
4.55,125.31,15.82,False
5.92,124.03,17.37,False
7.97,64.01,26.6,True
7.74,84.25,25.44,True
7.64,76.94,28.92,True
5.73,127.72,18.83,False
7.38,83.38,27.57,True
5.24,145.51,17.08,False
7.98,29.91,28.62,True
7.85,49.68,29.89,True
7.31,97.75,27.96,True
7.93,87.34,25.75,True
6.49,121.84,16.25,False
6.92,83.31,28.97,True
7.59,94.84,28.41,True
7.7,27.48,25.38,True
7.31,76.98,29.05,True
6.6,81.71,25.88,True
4.78,147.27,16.16,False
4.52,135.09,16.25,False
7.21,25.67,29.6,True
4.55,127.36,18.4,False
4.5,104.73,16.94,False
6.74,65.73,27.79,True
7.56,68.13,28.67,True
7.95,62.07,27.71,True
6.99,41.85,25.35,True
6.57,10.6,26.8,True
7.22,48.94,25.04,True
7.02,97.12,25.49,True
5.84,108.66,18.46,False
7.76,71.93,27.33,True
7.72,22.85,27.15,True
5.53,139.76,15.58,False
4.91,104.4,16.41,False
7.14,90.47,26.12,True
7.68,77.97,27.78,True
7.46,66.36,28.28,True
5.28,109.14,16.99,False
7.26,17.92,26.57,True
5.1,102.19,19.22,False
7.15,20.68,29.84,True
6.63,56.23,28.19,True
7.16,85.23,28.64,True
5.11,102.74,15.23,False
5.39,103.22,19.78,False
6.59,67.65,29.02,True
5.96,138.31,18.51,False
7.68,97.49,28.82,True
7.21,75.23,27.55,True
7.94,29.5,27.75,True
7.4,47.48,29.32,True
5.14,114.8,18.11,False
7.96,42.52,26.83,True
6.74,48.26,27.89,True
6.95,32.02,28.66,True
5.45,105.39,15.87,False
5.79,130.25,15.77,False
6.07,137.1,17.07,False
6.1,114.53,18.22,False
7.76,82.2,27.63,True
6.73,95.33,29.2,True
7.44,24.47,25.27,True
6.82,69.43,29.38,True
5.93,141.1,18.19,False
7.73,84.13,27.24,True
5.63,105.89,19.4,False
6.99,93.11,28.57,True
5.82,131.37,17.12,False
7.57,50.18,26.04,True
5.81,123.34,19.92,False
6.71,37.41,27.13,True
7.73,59.61,26.12,True
6.1,113.51,16.78,False
6.63,88.03,26.52,True
7.27,78.68,28.07,True
4.84,131.67,15.08,False
6.66,77.69,29.23,True
5.06,120.3,18.31,False
7.45,23.12,26.66,True
5.04,143.35,17.26,False
7.86,81.27,28.0,True
7.94,99.67,26.59,True
7.54,79.07,29.16,True
5.46,125.32,16.53,False
6.75,0.29,27.44,True
7.23,10.01,29.19,True
7.99,56.46,29.85,True
6.09,147.68,15.13,False
7.01,3.73,25.74,True
4.57,130.7,17.02,False
5.28,110.85,15.29,False
8.0,12.65,27.83,True
7.41,73.29,26.54,True
5.82,106.8,16.66,False
6.28,124.08,16.98,False
5.97,120.35,16.63,False
7.14,99.52,28.38,True
7.72,80.83,28.68,True
7.65,4.15,26.0,True
7.37,80.69,28.25,True
7.62,78.61,26.33,True
7.27,78.23,29.26,True
6.27,113.65,19.48,False
6.67,13.44,27.46,True
7.7,33.83,27.52,True
5.68,123.39,19.85,False
7.42,24.68,26.51,True
7.93,14.54,28.24,True
7.48,80.26,28.23,True
5.48,120.92,17.49,False
7.09,69.78,27.14,True
5.27,108.06,19.49,False
5.27,107.65,18.72,False
4.78,122.57,16.68,False
7.67,54.88,26.14,True
7.39,96.48,29.78,True
6.9,58.24,27.54,True
5.06,146.74,19.82,False
6.95,89.73,25.78,True
5.13,102.44,18.63,False
5.03,134.65,16.91,False
6.78,69.94,29.0,True
7.67,35.96,25.03,True
4.66,106.19,17.79,False
6.66,34.63,26.98,True
7.57,51.64,25.53,True
6.79,48.52,26.17,True
4.89,103.5,15.13,False
5.49,103.54,17.87,False
5.6,127.15,19.5,False
6.76,27.98,29.15,True
7.33,30.22,26.21,True
4.92,143.01,17.23,False
7.05,83.61,28.59,True
5.84,145.4,17.83,False
7.24,18.98,29.53,True
7.19,4.62,27.96,True
5.47,102.12,16.67,False
7.39,34.48,25.35,True
7.73,12.06,29.58,True
6.53,90.49,29.79,True
7.59,67.01,25.09,True
7.95,44.67,29.1,True
5.89,135.27,19.71,False
5.98,142.99,18.55,False
7.81,32.02,29.68,True
6.74,42.57,26.24,True
5.76,124.31,15.82,False
5.71,148.93,15.96,False
7.58,91.59,27.88,True
7.79,3.05,29.86,True
7.74,68.59,26.31,True
5.61,141.29,19.87,False
7.65,11.96,28.49,True
7.16,40.43,27.05,True
7.05,25.87,27.94,True
6.26,110.14,17.13,False
4.75,108.78,18.63,False
7.02,49.87,25.66,True
6.68,43.79,28.82,True
5.38,100.89,19.02,False
5.17,111.77,18.29,False
7.04,55.92,26.6,True
5.76,144.48,19.97,False
4.66,132.17,17.91,False
6.7,52.74,25.24,True
6.38,149.47,18.86,False
7.56,32.82,26.51,True
5.73,129.57,17.88,False
7.73,33.12,27.39,True
7.32,52.84,28.43,True
5.62,132.87,19.96,False
5.84,146.38,19.14,False
6.04,101.75,19.25,False
6.62,82.91,29.16,True
7.14,20.51,29.59,True
7.44,79.54,25.65,True
6.49,115.6,18.59,False
7.72,42.45,25.26,True
7.6,2.84,28.64,True
5.57,122.62,16.67,False
7.54,27.54,26.21,True
7.17,90.78,26.83,True
6.73,31.72,29.17,True
5.04,121.83,19.43,False
7.19,6.74,27.17,True
7.43,82.04,29.56,True
7.95,13.54,29.97,True
7.08,98.11,29.6,True
7.81,33.2,29.74,True
6.52,5.96,29.62,True
5.21,115.18,19.14,False
7.94,68.61,25.76,True
7.61,52.09,28.03,True
5.8,106.3,17.12,False
5.04,127.51,18.55,False
7.13,92.25,25.42,True
6.43,139.24,16.63,False
7.6,71.89,28.31,True
6.11,111.22,18.13,False
7.62,45.94,25.6,True
5.09,141.75,17.04,False
7.04,92.05,26.12,True
7.57,46.61,29.51,True
5.49,115.41,16.95,False
6.09,131.36,16.65,False
6.21,148.63,16.27,False
7.83,6.79,25.17,True
6.78,32.62,25.55,True
7.15,37.53,28.77,True
6.56,10.35,27.49,True
6.63,61.27,27.89,True
6.25,147.59,18.32,False
5.07,132.97,15.25,False
6.96,12.19,27.93,True
7.3,7.74,27.02,True
4.83,115.66,18.61,False
6.52,44.6,29.57,True
7.92,45.81,28.82,True
6.79,36.99,25.71,True
7.75,67.53,29.18,True
6.65,54.59,28.1,True
5.18,112.8,17.74,False
7.63,2.26,27.12,True
6.83,86.06,27.0,True
6.95,31.48,26.46,True
7.49,73.06,26.38,True
6.72,94.33,25.98,True
7.42,81.05,27.96,True
5.53,114.94,18.93,False
7.7,22.38,25.87,True
7.46,44.36,29.85,True
7.69,25.5,29.1,True
5.35,144.89,16.28,False
6.14,148.91,19.34,False
7.76,29.38,25.96,True
5.3,112.84,17.73,False
6.78,8.67,27.83,True
6.41,120.71,19.23,False
7.18,94.29,29.24,True
6.71,39.61,29.44,True
4.67,146.31,18.57,False
7.35,49.44,25.8,True
5.33,116.29,18.98,False
7.46,3.97,25.81,True
7.41,28.25,26.33,True
6.46,128.63,15.18,False
7.36,92.44,25.58,True
6.85,36.41,29.1,True
4.64,138.21,19.24,False
5.16,116.09,17.52,False
5.41,117.16,17.38,False
5.44,134.28,15.79,False
6.63,8.76,29.97,True
5.8,149.36,18.78,False
6.72,44.41,26.84,True
6.76,77.82,26.51,True
6.68,16.39,27.66,True
6.6,33.58,29.29,True
5.37,125.34,17.64,False
5.33,103.63,16.94,False
7.47,90.85,26.14,True
7.65,96.69,28.62,True
7.24,7.25,25.1,True
6.74,15.88,29.25,True
7.35,63.83,25.8,True
6.13,109.53,19.93,False
7.84,68.07,25.1,True
5.79,124.71,17.63,False
5.41,135.59,19.45,False
7.43,90.04,26.07,True
7.02,14.46,28.75,True
6.79,11.17,26.81,True
7.25,17.18,25.08,True
7.41,35.72,25.23,True
6.0,100.81,17.63,False
7.24,53.2,27.51,True
5.34,140.58,18.51,False
6.78,23.97,28.81,True
4.89,120.66,18.93,False
6.5,46.55,27.05,True
6.7,37.76,27.68,True
4.96,133.23,18.07,False
7.73,98.7,28.12,True
7.44,49.34,29.95,True
5.52,147.01,17.64,False
7.76,80.0,29.06,True
7.22,8.61,26.69,True
7.98,43.19,28.46,True
5.45,148.19,18.54,False
7.24,30.27,28.61,True
6.48,129.87,19.87,False
7.8,90.78,27.38,True
6.8,15.38,26.63,True
6.69,62.68,28.35,True
7.14,22.68,29.74,True
6.84,63.1,25.5,True
6.86,54.42,27.81,True
6.77,36.64,28.58,True
5.0,106.42,18.18,False
7.44,67.04,28.91,True
6.49,143.95,18.5,False
4.71,145.03,19.0,False
7.58,78.5,27.02,True
6.82,4.42,25.39,True
7.15,16.23,29.0,True
6.33,124.48,19.87,False
6.96,35.69,27.8,True
4.8,138.5,17.79,False
7.62,28.79,25.61,True
7.69,19.84,27.98,True
4.86,113.25,19.86,False
7.53,92.48,28.17,True
7.35,64.23,28.63,True
6.84,19.92,25.23,True
6.4,113.4,18.36,False
5.16,104.72,15.73,False
4.83,109.03,19.05,False
6.58,37.91,28.76,True
6.29,114.5,17.89,False
7.41,24.84,27.19,True
7.01,50.34,28.34,True
5.14,102.26,16.28,False
6.95,16.31,28.47,True
6.85,94.25,29.72,True
7.44,69.99,26.32,True
6.33,146.2,19.35,False
7.24,37.87,26.29,True
5.41,111.49,17.35,False
7.6,19.97,26.75,True
5.16,103.68,17.13,False
5.4,146.67,19.02,False
7.56,61.22,29.41,True
7.12,61.2,26.53,True
6.65,15.15,25.13,True
5.74,104.23,16.81,False
5.73,101.47,17.02,False
7.87,64.68,28.81,True
5.0,108.76,17.08,False
6.81,73.45,29.48,True
8.0,50.07,28.5,True
7.22,76.61,28.9,True
6.98,42.51,27.69,True
6.48,147.34,17.45,False
6.53,92.21,26.43,True
5.79,138.42,17.89,False
5.85,133.44,19.69,False
7.21,81.41,29.3,True
7.08,11.45,27.63,True
4.86,130.13,17.24,False
4.56,107.61,18.64,False
6.75,98.71,26.79,True
7.44,32.44,28.74,True
4.73,119.2,16.36,False
7.03,36.67,25.25,True
5.98,147.19,17.97,False
7.2,30.14,27.3,True
7.71,75.6,26.17,True
7.57,3.93,27.18,True
7.35,39.7,25.06,True
6.26,122.1,15.19,False
7.85,75.28,27.29,True
4.79,123.13,18.94,False
7.26,62.38,25.43,True
5.64,103.3,17.8,False
5.65,135.89,18.73,False
7.35,11.55,28.89,True
6.94,47.98,29.87,True
6.82,74.83,29.6,True
7.0,57.4,29.07,True
7.57,44.39,26.58,True
6.6,75.54,29.5,True
7.61,85.82,27.6,True
5.33,126.33,16.34,False
5.11,140.63,17.3,False
5.48,126.61,19.58,False
6.58,61.79,28.96,True
6.39,132.58,19.51,False
6.89,21.48,26.49,True
4.82,137.32,15.27,False
7.48,42.69,29.59,True
7.24,70.45,29.25,True
7.24,26.91,29.67,True
7.76,25.51,28.31,True
7.09,30.2,28.67,True
6.88,53.23,27.49,True
7.39,65.11,27.81,True
6.54,28.09,27.43,True
7.1,64.25,27.98,True
7.98,78.26,29.08,True
5.72,134.92,15.77,False
7.18,96.13,25.84,True
6.51,20.64,29.85,True
6.91,36.48,27.84,True
5.98,125.48,15.65,False
7.95,21.76,29.37,True
7.69,63.23,29.98,True
7.94,9.92,28.15,True
6.64,52.21,29.8,True
5.4,103.03,18.01,False
5.81,123.3,19.56,False
4.71,138.31,18.63,False
5.26,106.31,15.91,False
7.47,16.95,26.63,True
7.3,60.78,29.31,True
7.16,23.77,26.54,True
4.67,143.8,17.07,False
5.65,140.77,15.01,False
6.15,130.12,16.05,False
7.64,23.82,26.73,True
6.7,60.25,28.93,True
7.2,9.81,27.18,True
5.32,124.56,18.92,False
7.1,42.27,28.63,True
6.67,47.74,29.49,True
5.84,131.95,19.95,False
7.13,36.17,27.87,True
7.67,4.84,28.25,True
6.35,136.23,16.97,False
5.98,100.89,17.77,False
7.79,40.9,26.13,True
5.07,115.01,16.13,False
7.64,83.37,25.3,True
7.38,86.89,29.63,True
7.48,85.91,28.57,True
7.23,86.48,28.59,True
6.82,1.61,26.78,True
7.32,55.45,28.63,True
5.66,127.26,17.07,False
7.72,9.77,26.69,True
5.11,105.67,18.69,False
5.13,135.42,17.15,False
6.59,18.08,29.72,True
7.88,59.17,26.49,True
6.64,28.44,25.25,True
6.53,7.36,27.71,True
4.69,107.73,17.24,False
7.94,24.21,27.97,True
7.02,48.04,25.14,True
6.35,148.45,16.8,False
4.75,118.12,19.34,False
7.26,9.97,29.92,True
7.25,63.56,26.83,True
6.43,112.85,18.38,False
6.4,147.5,16.41,False
6.64,92.03,28.32,True
7.83,91.17,28.89,True
7.87,10.09,29.56,True
7.84,78.97,27.49,True
6.53,0.69,26.41,True
5.23,112.9,17.94,False
7.45,13.08,25.8,True
6.45,107.86,16.8,False
6.68,73.31,28.74,True
7.4,20.17,29.01,True
7.28,48.98,26.87,True
5.01,134.87,17.63,False
6.74,60.11,29.16,True
7.64,90.49,26.09,True
5.99,107.22,19.2,False
6.52,39.04,29.68,True
6.7,68.46,26.4,True
5.34,117.97,16.96,False
7.26,81.45,28.32,True
6.64,95.74,27.58,True
4.74,105.17,18.23,False
5.73,126.01,18.92,False
7.03,98.05,27.12,True
5.63,132.33,15.21,False
4.76,117.61,18.61,False
7.09,21.42,25.17,True
5.0,133.35,19.23,False
7.12,98.69,25.45,True
6.06,101.22,19.29,False
6.67,83.5,28.98,True
7.2,97.41,28.67,True
6.62,52.48,29.4,True
7.41,1.57,26.51,True
7.49,77.14,26.78,True
7.55,70.95,26.93,True
7.35,99.1,28.74,True
5.89,102.36,17.59,False
7.41,48.12,26.51,True
5.63,113.64,19.75,False
7.62,4.85,26.97,True
7.96,17.42,26.08,True
5.36,123.06,16.32,False
6.99,61.84,28.25,True
6.47,117.69,16.93,False
7.11,54.71,25.42,True
5.94,134.14,16.93,False
6.79,57.46,26.25,True
7.9,67.77,29.05,True
6.76,13.48,28.09,True
7.67,2.89,29.96,True
6.87,22.42,29.95,True
5.16,110.16,19.41,False
7.68,46.76,29.3,True
6.83,99.95,26.93,True
7.64,51.78,28.37,True
6.46,114.93,19.41,False
6.25,119.33,16.29,False
6.79,1.13,29.04,True
7.1,64.98,26.29,True
6.83,97.72,28.03,True
7.68,44.71,26.3,True
6.18,129.95,17.74,False
5.24,102.99,16.5,False
5.21,102.78,17.3,False
5.09,144.89,16.15,False
6.61,22.86,26.6,True
6.47,124.0,16.75,False
7.14,63.1,28.63,True
6.6,42.54,28.36,True
6.58,85.16,25.59,True
7.08,4.21,28.15,True
5.61,137.37,18.65,False
5.44,123.94,17.45,False
6.62,96.93,26.27,True
6.54,64.03,28.01,True
7.53,58.39,26.52,True
5.79,101.72,16.77,False
5.11,107.47,15.79,False
6.95,5.43,25.11,True
6.28,105.85,16.18,False
5.8,115.38,15.87,False
4.57,127.5,19.17,False
7.88,21.16,29.18,True
7.63,13.49,25.28,True
6.73,4.42,26.22,True
4.74,128.86,16.8,False
5.84,132.29,18.98,False
6.74,71.81,29.38,True
7.0,27.27,26.83,True
5.24,121.92,18.93,False
6.65,2.17,26.06,True
6.99,60.23,26.3,True
5.06,101.64,17.08,False
4.91,114.67,19.7,False
5.33,140.26,18.97,False
6.55,71.06,29.71,True
5.69,135.33,19.34,False
5.91,118.27,15.27,False
6.11,111.7,16.52,False
7.23,60.06,25.32,True
4.72,122.42,18.31,False
7.4,51.19,28.6,True
7.2,70.19,29.47,True
6.38,134.46,17.1,False
7.62,35.44,26.21,True
6.21,137.14,16.73,False
5.56,110.47,17.84,False
7.88,65.65,27.91,True
5.89,124.83,17.64,False
5.52,146.1,17.86,False
6.43,142.23,15.27,False
6.54,2.16,27.21,True
5.18,116.85,17.84,False
4.9,139.32,16.69,False
5.92,149.04,15.8,False
7.75,5.5,29.66,True
6.64,78.36,25.96,True
6.58,2.31,28.04,True
7.09,7.2,26.94,True
5.56,136.12,17.88,False
5.18,109.72,15.43,False
6.47,110.7,17.24,False
6.94,85.48,29.51,True
6.83,43.49,29.7,True
6.72,99.37,27.78,True
6.87,47.57,26.91,True
4.63,111.88,15.89,False
7.59,2.02,26.84,True
4.89,131.84,17.0,False
6.15,104.36,15.2,False
7.58,53.99,27.77,True
6.12,147.28,18.78,False
7.63,78.87,26.32,True
6.64,33.61,28.15,True
7.28,81.55,29.04,True
4.74,126.58,17.77,False
6.88,70.59,26.78,True
6.23,136.77,18.69,False
5.03,106.41,19.15,False
4.73,120.93,18.75,False
7.35,13.64,27.69,True
7.62,50.18,26.07,True
7.29,40.35,25.26,True
6.99,60.29,25.31,True
7.64,90.84,27.43,True
7.98,4.13,26.26,True
6.78,64.9,25.14,True
6.74,39.4,26.68,True
6.37,124.91,19.36,False
5.01,129.51,16.25,False
7.53,72.13,25.97,True
5.39,149.94,16.52,False
6.84,33.12,26.35,True
7.85,82.53,28.0,True
5.63,111.09,19.4,False
7.19,50.77,28.91,True
6.14,117.88,16.69,False
4.53,147.2,19.96,False
7.15,19.52,27.26,True
6.81,69.04,29.62,True
4.88,147.91,17.38,False
6.92,10.2,27.23,True
5.39,148.47,16.65,False
6.11,102.9,18.11,False
5.63,110.89,15.34,False
6.67,77.16,29.04,True
4.67,107.97,18.54,False
6.96,80.02,26.76,True
7.55,21.56,28.45,True
7.43,26.65,27.95,True
5.08,129.43,15.66,False
7.02,78.2,30.0,True
7.54,1.37,29.58,True
5.22,110.29,18.82,False
5.77,137.07,17.38,False
6.19,108.35,19.52,False
7.73,8.99,27.22,True
7.34,77.4,26.74,True
7.06,82.69,28.42,True
6.67,51.68,25.64,True
6.04,119.95,16.98,False
7.17,26.56,28.56,True
7.86,39.58,26.95,True
6.78,1.75,28.16,True
5.47,129.58,15.05,False
6.13,114.89,16.35,False
5.95,101.34,16.64,False
5.61,145.35,16.82,False
6.77,85.62,25.97,True
7.03,54.24,27.47,True
6.33,118.7,18.78,False
7.83,61.48,26.24,True
5.12,113.41,16.96,False
7.4,9.99,26.19,True
7.68,9.44,25.53,True
4.96,147.39,19.47,False
7.89,99.22,28.67,True
5.3,103.92,19.5,False
6.78,58.21,26.27,True
5.29,124.95,19.03,False
7.28,11.18,26.1,True
5.5,140.52,19.87,False
7.31,25.18,28.19,True
5.97,106.91,17.19,False
7.84,73.83,29.15,True
6.84,19.57,25.69,True
5.28,119.86,17.0,False
7.23,58.08,26.34,True
6.78,39.51,26.53,True
5.77,141.74,17.05,False
6.65,86.77,25.85,True
7.1,32.3,25.47,True
4.52,136.91,16.98,False
7.58,35.67,26.79,True
7.21,55.9,25.94,True
6.97,1.34,26.03,True
6.53,93.15,29.53,True
4.52,120.15,18.81,False
7.55,47.03,29.69,True
6.91,30.58,27.89,True
4.55,111.67,15.73,False
7.73,79.84,26.61,True
5.8,103.39,19.45,False
7.47,48.22,25.32,True
5.54,112.04,18.1,False
5.45,131.76,16.72,False
